_unit_id,relevance,relevance:variance,product_image,product_link,product_price,product_title,query,rank,source,url,
711159249,4,0,http://thumbs3.ebaystatic.com/d/l225/m/mECISNISDPLEALLW5_3O6zQ.jpg,http://www.ebay.com/itm/Lot-of-2-Seagate-Expansion-2-TB-External-5400-RPM-STBV2000100-Desktop-/301607506946?pt=LH_DefaultDomain_0&hash=item4639355402,$119.99 ,"Lot of 2 Seagate Expansion 2 TB,External,5400 RPM (STBV2000100) Desktop",Seagate 2TB hard disk,18,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159250,3.33,0.471,http://thumbs1.ebaystatic.com/d/l225/m/mP89fhk3dxX4_Lpxe9ApAqQ.jpg,http://www.ebay.com/itm/Seagate-ST2000DX001-2-TB-3-5-Internal-Hybrid-Hard-Drive-/301345459340?pt=LH_DefaultDomain_0&hash=item462996cc8c,$110.56 ,"Seagate ST2000DX001 2 TB 3.5 Internal Hybrid Hard Drive""",Seagate 2TB hard disk,19,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159251,4,0,http://thumbs2.ebaystatic.com/d/l225/m/mOgfPFlynGCRTVyqnmT7JsQ.jpg,http://www.ebay.com/itm/NEW-Seagate-Backup-Plus-2TB-STDR2000100-USB-3-0-External-Hard-Drive-Black-/131466437693?pt=LH_DefaultDomain_0&hash=item1e9c02a43d,$91.00 ,"NEW Seagate Backup Plus 2TB STDR2000100 USB 3.0 External Hard Drive, Black",Seagate 2TB hard disk,20,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159252,3.4,0.8,http://thumbs2.ebaystatic.com/d/l225/m/mgiFG5b6MP7_wK2iEs7kwsQ.jpg,http://www.ebay.com/itm/Seagate-Expansion-2-TB-External-7200-RPM-ST320005EXA101-RK-Hard-Drive-/181724939305?pt=LH_DefaultDomain_0&hash=item2a4fa68429,$84.99 ,"Seagate Expansion 2 TB,External,7200 RPM (ST320005EXA101-RK) Hard Drive",Seagate 2TB hard disk,21,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159253,4,0,http://thumbs2.ebaystatic.com/d/l225/m/mNjRmF5mAcZ1Or5-5VxRPHQ.jpg,http://www.ebay.com/itm/Seagate-Expansion-2TB-USB-3-0-Portable-External-Hard-Drive-STBX2000401-/311249462133?pt=LH_DefaultDomain_0&hash=item4877e9e375,$89.00 ,Seagate Expansion 2TB USB 3.0 Portable External Hard Drive (STBX2000401),Seagate 2TB hard disk,22,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159254,4,0,http://thumbs3.ebaystatic.com/d/l225/m/m0iGn39hcgd5Lw47MZZcrEQ.jpg,http://www.ebay.com/itm/New-Seagate-2TB-Desktop-Internal-Hard-drive-SATA-64MB-CACHE-STBD2000101-/191566564898?pt=LH_DefaultDomain_0&hash=item2c9a41ce22,$75.00 ,New Seagate 2TB Desktop Internal Hard drive SATA 64MB CACHE STBD2000101,Seagate 2TB hard disk,23,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159255,3.67,0.471,http://thumbs4.ebaystatic.com/d/l225/m/mGHcuo1RVqHUnqjkoiFZXIg.jpg,http://www.ebay.com/itm/Seagate-Constellation-ES-3-2-TB-Internal-7200-RPM-ST2000NM0033-Hard-Drive-/271826186219?pt=LH_DefaultDomain_0&hash=item3f4a1a6feb,$105.00 ,"Seagate Constellation ES.3 2 TB,Internal,7200 RPM (ST2000NM0033) Hard Drive",Seagate 2TB hard disk,24,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159256,3.4,0.8,http://thumbs3.ebaystatic.com/d/l225/m/m6szOfwPpoh3UgZG-MeM1dg.jpg,http://www.ebay.com/itm/Seagate-Expansion-2TB-External-HD-USB-3-0-Xbox-One-Backup-Memory-Fast-Transfers-/261867285278?pt=LH_DefaultDomain_0&hash=item3cf881ab1e,$119.95 ,Seagate Expansion 2TB External HD USB 3.0 Xbox One Backup Memory Fast Transfers,Seagate 2TB hard disk,25,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159257,4,0,http://thumbs2.ebaystatic.com/d/l225/m/m9dDzACvq5HGpKnSVTxBduQ.jpg,http://www.ebay.com/itm/Tabletop-Wine-Rack-Bamboo-12-Bottle-Holder-Wood-Storage-Kitchen-Bar-Countertop-/201224572609?pt=LH_DefaultDomain_0&hash=item2ed9eb4ec1,$26.23 ,Tabletop Wine Rack Bamboo 12 Bottle Holder Wood Storage Kitchen Bar Countertop,wine rack,1,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159258,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mQcQ4_Xp45Jr0hPR6HOfa4g.jpg,http://www.ebay.com/itm/Tabletop-Wine-Rack-Bamboo-12-Bottle-Holder-Wood-Storage-Kitchen-Bar-Countertop-/141649803203?pt=LH_DefaultDomain_0&hash=item20fafc77c3,$25.85 ,Tabletop Wine Rack Bamboo 12 Bottle Holder Wood Storage Kitchen Bar Countertop,wine rack,2,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159259,4,0,http://thumbs3.ebaystatic.com/d/l225/m/mmXxxzz4uynb1oEALeJNyrA.jpg,http://www.ebay.com/itm/Anchor-Home-Collection-Bamboo-Wine-Rack-with-Espresso-Finish-New-Free-Shipping-/281584183582?pt=LH_DefaultDomain_0&hash=item418fb9a91e,$18.59 ,"Anchor Home Collection Bamboo Wine Rack with Espresso Finish, New, Free Shipping",wine rack,3,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159260,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mDDCOibuT0HaMhymqzaqIwQ.jpg,http://www.ebay.com/itm/44-bottle-wood-wine-rack-with-a-solid-wood-top-/271388928996?pt=LH_DefaultDomain_0&hash=item3f300a6be4,$68.76 ,44 bottle wood wine rack with a solid wood top,wine rack,4,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159261,2.6,1.02,http://thumbs1.ebaystatic.com/d/l225/m/mbLXqJzjOHkQpV_ZFStoRQA.jpg,http://www.ebay.com/itm/NEW-Wall-Mount-Metal-Towel-Wine-Rack-Bottle-Holder-Storage-Iron-Display-Brown-/231403188236?pt=LH_DefaultDomain_0&hash=item35e0b4700c,$35.99 ,"NEW Wall Mount Metal Towel / Wine Rack, Bottle Holder Storage Iron Display Brown",wine rack,5,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159262,4,0,http://thumbs2.ebaystatic.com/d/l225/m/m9oFd3fo3xsVkCHbLz1N1gw.jpg,http://www.ebay.com/itm/Wine-Cabinet-Dark-Wood-with-Glass-Rack-Wine-Rack-Bottle-Holder-Storage-Kitchen-/161514435189?pt=LH_DefaultDomain_0&hash=item259b02b275,$138.99 ,Wine Cabinet Dark Wood with Glass Rack Wine Rack Bottle Holder Storage Kitchen,wine rack,6,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159263,4,0,http://thumbs2.ebaystatic.com/d/l225/m/mheti8Jfm18n8lpp60LEuZQ.jpg,http://www.ebay.com/itm/Country-Chic-Milk-Bottle-Holder-Wine-Bottle-Rack-/181722441745?pt=LH_DefaultDomain_0&hash=item2a4f806811,$13.00 ,Country Chic Milk Bottle Holder / Wine Bottle Rack,wine rack,7,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159264,4,0,http://thumbs3.ebaystatic.com/d/l225/m/mvGEvNqKVkg5Vewd-0EaaZw.jpg,http://www.ebay.com/itm/Wine-Rack-Bottle-Holder-Storage-Wood-Bar-Kitchen-Home-Decor-Cabinet-/251911373462?pt=LH_DefaultDomain_0&hash=item3aa7168296,$36.99 ,Wine Rack Bottle Holder Storage Wood Bar Kitchen Home Decor Cabinet,wine rack,8,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159265,2,0,http://thumbs2.ebaystatic.com/d/l225/m/mmRHiH5mwr_oqV9yJME_9Xg.jpg,http://www.ebay.com/itm/Stainless-Steel-Single-Bottle-Wine-Rack-Holder-Metal-Design-/261859900633?pt=LH_DefaultDomain_0&hash=item3cf810fcd9,$9.00 ,Stainless Steel Single Bottle Wine Rack Holder Metal Design,wine rack,9,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159266,3.67,0.471,http://thumbs4.ebaystatic.com/d/l225/m/mY52vbL6N6qKSY08piNZMzQ.jpg,http://www.ebay.com/itm/Decorative-Metal-Wood-Wall-Mount-Wine-Rack-Bottle-Holder-Word-Hanging-Display-/151644799463?pt=LH_DefaultDomain_0&hash=item234ebc01e7,$19.95 ,Decorative Metal & Wood Wall Mount Wine Rack Bottle Holder Word Hanging Display,wine rack,10,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159267,4,0,http://thumbs2.ebaystatic.com/d/l225/m/mH_4YoLi24QOXGPCt6KWHtg.jpg,http://www.ebay.com/itm/Wine-Bottle-Storage-Cabinet-Rack-Home-Liquor-Decor-Bar-Wood-Glass-Furniture-New-/271823127137?pt=LH_DefaultDomain_0&hash=item3f49ebc261,$171.99 ,Wine Bottle Storage Cabinet Rack Home Liquor Decor Bar Wood Glass Furniture New,wine rack,11,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159268,4,0,http://thumbs2.ebaystatic.com/d/l225/m/m13IWYB5mq8x3LsDZ3iGmAg.jpg,http://www.ebay.com/itm/Metal-Wine-Bottle-Storage-Rack-9-Bottles-Display-/161685925593?pt=LH_DefaultDomain_0&hash=item25a53b6ed9,$14.00 ,"Metal Wine Bottle Storage Rack, 9 Bottles Display",wine rack,12,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159269,3.33,0.943,http://thumbs1.ebaystatic.com/d/l225/m/mNcHsQIwrv1xkZbCoki9Acg.jpg,http://www.ebay.com/itm/Home-Kitchen-Pub-Bar-Wine-Rack-Bottle-Holder-Cabinet-Table-Shelf-Furniture-New-/281657631564?pt=LH_DefaultDomain_0&hash=item41941a634c,$113.99 ,Home Kitchen Pub Bar Wine Rack Bottle Holder Cabinet Table Shelf Furniture New,wine rack,13,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159270,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mCVyllfSO5kqsUTLFM1_jaQ.jpg,http://www.ebay.com/itm/Metal-Wine-Bottle-Storage-Rack-Hanging-Holder-Wall-Mount-5-Bottles-Display-/251912345347?pt=LH_DefaultDomain_0&hash=item3aa7255703,$22.54 ,"Metal Wine Bottle Storage Rack, Hanging Holder Wall Mount 5 Bottles Display",wine rack,14,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159271,1.8,0.748,http://thumbs4.ebaystatic.com/d/l225/m/mCzZmiyJFgOwGydEPCgdBfA.jpg,http://www.ebay.com/itm/Curved-Single-Wood-Wine-Bottle-Holder-/251933269667?pt=LH_DefaultDomain_0&hash=item3aa8649ea3,$13.99 ,Curved Single Wood Wine Bottle Holder,wine rack,15,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159272,4,0,http://thumbs2.ebaystatic.com/d/l225/m/m5LXswvBUSmlC8JoQdJgM-w.jpg,http://www.ebay.com/itm/Wine-Cabinet-24-Bottle-Storage-Rack-Wood-Glass-Furniture-Home-Liquor-Decor-Bar-/131497784349?pt=LH_DefaultDomain_0&hash=item1e9de0f41d,$158.50 ,Wine Cabinet 24 Bottle Storage Rack Wood Glass Furniture Home Liquor Decor Bar,wine rack,16,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159273,4,0,http://thumbs2.ebaystatic.com/d/l225/m/mDRA0ZTsMa3ArjtFnjRi0aQ.jpg,http://www.ebay.com/itm/Wine-Rack-Bottle-Holder-Storage-Cabinet-Wood-Glass-Organizer-Holder-Display-New-/251936970573?pt=LH_DefaultDomain_0&hash=item3aa89d174d,$138.99 ,Wine Rack  Bottle Holder Storage Cabinet Wood Glass Organizer Holder Display New,wine rack,17,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159274,3.33,0.471,http://thumbs4.ebaystatic.com/d/l225/m/mmFEtI07a8j_Piocv-BLgiQ.jpg,http://www.ebay.com/itm/Wine-Rack-Bottle-Holder-Storage-12-Bottles-Glass-Bamboo-Wood-Display-Bar-Kitchen-/221642590051?pt=LH_DefaultDomain_0&hash=item339aed8763,$22.41 ,Wine Rack Bottle Holder Storage 12 Bottles Glass Bamboo Wood Display Bar Kitchen,wine rack,18,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159275,3.67,0.471,http://thumbs1.ebaystatic.com/d/l225/m/ms9MKd4NScx_EbbpJB_0JOA.jpg,http://www.ebay.com/itm/Large-18-Rustic-Metal-8-Bottle-Caddy-Table-Wine-Rack-Stand-Holder-Grape-Leaves-/191563115724?pt=LH_DefaultDomain_0&hash=item2c9a0d2ccc,$25.00 ,"Large 18 Rustic Metal 8 Bottle Caddy Table Wine Rack Stand Holder Grape Leaves""",wine rack,19,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159276,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mBehLo8h67d-faEDw_GofrQ.jpg,http://www.ebay.com/itm/Wine-Cabinet-Bottle-Rack-Storage-Bar-Espresso-Wood-Furniture-Holder-Liquor-Glass-/331526130939?pt=LH_DefaultDomain_0&hash=item4d307f4cfb,$129.99 ,Wine Cabinet Bottle Rack Storage Bar Espresso Wood Furniture Holder Liquor Glass,wine rack,20,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159277,2.67,0.943,http://thumbs1.ebaystatic.com/d/l225/m/muGO1akic2ZrXEMjKcFp-RQ.jpg,http://www.ebay.com/itm/Cedar-Wine-Cork-Bottle-Stopper-Storage-Display-Rack-Wood-Bar-Kitchen-New-/221756257568?pt=LH_DefaultDomain_0&hash=item33a1b3f520,$22.49 ,Cedar Wine Cork Bottle Stopper Storage Display Rack Wood Bar Kitchen New,wine rack,21,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159278,4,0,http://thumbs3.ebaystatic.com/d/l225/m/mVdL5ZGJT3EdAPIyYFRoKPA.jpg,http://www.ebay.com/itm/72-Bottle-Wood-Wine-Rack-Pine-Exclusive-Pin-Lock-Stackable-Modular-Cellar-/261827536682?pt=LH_DefaultDomain_0&hash=item3cf623272a,$79.99 ,"72 Bottle Wood Wine Rack, Pine, Exclusive Pin Lock, Stackable, Modular Cellar",wine rack,22,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159279,3.67,0.471,http://thumbs2.ebaystatic.com/d/l225/m/mSCFQZZYVA3jHC7dfLj4QjA.jpg,http://www.ebay.com/itm/Wine-Cabinet-With-Glass-Rack-Bottle-Holder-Wooden-Storage-Bar-Stand-Liquor-Wood-/131495212193?pt=LH_DefaultDomain_0&hash=item1e9db9b4a1,$114.99 ,Wine Cabinet With Glass Rack Bottle Holder Wooden Storage Bar Stand Liquor Wood,wine rack,23,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159280,3.67,0.471,http://thumbs4.ebaystatic.com/d/l225/m/mBN-f12Vd_pLifO5LejZw5A.jpg,http://www.ebay.com/itm/Wood-X-Design-Wine-Bottle-Rack-Storage-Holder-Display-Home-Bar-/191564279543?pt=LH_DefaultDomain_0&hash=item2c9a1eeef7,$69.97 ,Wood X Design Wine Bottle Rack Storage Holder Display Home Bar,wine rack,24,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159281,4,0,http://thumbs2.ebaystatic.com/d/l225/m/mPDdZ4-HzPHJ7Y6HaCisyuA.jpg,http://www.ebay.com/itm/Wine-Rack-12-Bottle-Holder-Wood-Bar-Kitchen-Storage-Espresso-/291430092905?pt=LH_DefaultDomain_0&hash=item43da965069,$45.99 ,Wine Rack 12 Bottle Holder Wood Bar Kitchen Storage Espresso,wine rack,25,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=wine%20rack,
711159282,4,0,http://thumbs1.ebaystatic.com/d/l225/pict/171740674468_5.jpg,http://www.ebay.com/itm/Fitbit-Charge-Wireless-Activity-Wristband-Black-Slate-Small-Large-/171740674468?pt=LH_DefaultDomain_0&var=&hash=item27fc8ab9a4,$79.99 ,Fitbit Charge Wireless Activity Wristband Black Slate Small Large,fitbit charge,1,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159283,4,0,http://thumbs3.ebaystatic.com/d/l225/m/muScm4sMZgScAEPGlQm6TDA.jpg,http://www.ebay.com/itm/Fitbit-Charge-Wireless-Activity-Wristband-Black-Large-/281675197142?pt=LH_DefaultDomain_0&hash=item4195266ad6,$74.99 ,Fitbit Charge Wireless Activity Wristband Black Large,fitbit charge,2,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159284,3.33,0.471,http://thumbs4.ebaystatic.com/d/l225/pict/151661969595_1.jpg,http://www.ebay.com/itm/Fitbit-Charge-Wireless-Activity-Tracker-Sleep-Wristband-Black-Small-NEW-/151661969595?pt=LH_DefaultDomain_0&var=&hash=item234fc200bb,$88.00 ,Fitbit - Charge Wireless Activity Tracker Sleep Wristband  - Black - Small (NEW),fitbit charge,3,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159285,3.67,0.471,http://thumbs4.ebaystatic.com/d/l225/m/mpBMV_6lygSo6M8gYl1qf6w.jpg,http://www.ebay.com/itm/Fitbit-Charge-Wireless-Activity-Wristband-Black-Large-Excellent-Condition-/171755488367?pt=LH_DefaultDomain_0&hash=item27fd6cc46f,$74.99 ,"Fitbit Charge Wireless Activity Wristband, Black, Large, Excellent Condition",fitbit charge,4,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159286,4,0,http://thumbs3.ebaystatic.com/d/l225/m/m6cILZGPPnlb3z57SOW6pmA.jpg,http://www.ebay.com/itm/BRAND-NEW-BLACK-FITBIT-CHARGE-LARGE-Wristband-Fitness-and-Sleep-Tracker-/201338557286?pt=LH_DefaultDomain_0&hash=item2ee0b69366,$99.99 ,BRAND NEW BLACK FITBIT CHARGE - LARGE Wristband Fitness and Sleep Tracker,fitbit charge,5,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159287,3.75,0.433,http://thumbs1.ebaystatic.com/d/l225/m/mBfgyg86ygwDgdo-Ho9f4nQ.jpg,http://www.ebay.com/itm/Fitbit-Charge-Wireless-Activity-Wristband-Black-Large-Used-/351279989180?pt=LH_DefaultDomain_0&hash=item51c9eb41bc,$70.00 ,"Fitbit Charge Wireless Activity Wristband, Black, Large - Used",fitbit charge,6,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159288,3.33,0.943,http://thumbs2.ebaystatic.com/d/l225/m/mog9-kQB12QtnUvsEpt82GA.jpg,http://www.ebay.com/itm/Fitbit-CHARGE-Wireless-Activity-Tracker-Sleep-Wristband-Large-Slate-NEW-/181616518941?pt=LH_DefaultDomain_0&hash=item2a4930271d,$119.95 ,Fitbit CHARGE Wireless Activity Tracker + Sleep Wristband (Large)  Slate *NEW*,fitbit charge,7,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159289,4,0,http://thumbs1.ebaystatic.com/d/l225/m/me2WTNb_8AjlBITnGqWSoyg.jpg,http://www.ebay.com/itm/Fitbit-Charge-Wireless-Activity-Wristband-Black-Small-/301477574144?pt=LH_DefaultDomain_0&hash=item463176b600,$70.00 ,"Fitbit Charge Wireless Activity Wristband, Black, Small",fitbit charge,8,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159290,3.67,0.471,http://thumbs1.ebaystatic.com/d/l225/m/m5cEczOWRwEXsim11i7aAUA.jpg,http://www.ebay.com/itm/Fitbit-Charge-Wireless-Activity-Tracker-Sleep-Wristband-Small-Burgundy-/221756921192?pt=LH_DefaultDomain_0&hash=item33a1be1568,$95.99 ,Fitbit Charge Wireless Activity Tracker + Sleep Wristband (Small) (Burgundy),fitbit charge,9,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159291,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mOrS5iZfFM2Jh6gFJgs-piQ.jpg,http://www.ebay.com/itm/Fitbit-Charge-Wireless-Activity-Wristband-Slate-Large-/281675197144?pt=LH_DefaultDomain_0&hash=item4195266ad8,$74.99 ,Fitbit Charge Wireless Activity Wristband Slate Large,fitbit charge,10,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159292,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mvvL1s27MXBoL9b0FT8TUaQ.jpg,http://www.ebay.com/itm/Fitbit-Charge-Wireless-Activity-Wristband-Slate-Small-Excellent-Condition-/151650680859?pt=LH_DefaultDomain_0&hash=item234f15c01b,$74.99 ,"Fitbit Charge Wireless Activity Wristband, Slate, Small, Excellent Condition",fitbit charge,11,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159293,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mOgXASmCSfePICFU2qApMpA.jpg,http://www.ebay.com/itm/Fitbit-Charge-Wireless-Activity-Wristband-Slate-Small-/281675197143?pt=LH_DefaultDomain_0&hash=item4195266ad7,$74.99 ,Fitbit Charge Wireless Activity Wristband Slate Small,fitbit charge,12,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159294,3.67,0.471,http://thumbs4.ebaystatic.com/d/l225/m/m_ItY2GA7wYhfDRY_3NA-6g.jpg,http://www.ebay.com/itm/Fitbit-Charge-HR-Heart-Rate-Activity-Tracker-Sleep-Wristband-Watch-SMALL-Black-/111655398783?pt=LH_DefaultDomain_0&hash=item19ff2e2d7f,$127.80 ,Fitbit Charge HR Heart Rate Activity Tracker Sleep Wristband Watch (SMALL) Black,fitbit charge,13,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159295,3.67,0.471,http://thumbs4.ebaystatic.com/d/l225/m/mzAky5zgBk0wVHgCtHq9MMg.jpg,http://www.ebay.com/itm/Fitbit-Charge-Wireless-Activity-Wristband-Black-SZ-Large-New-in-Box-/181729171559?pt=LH_DefaultDomain_0&hash=item2a4fe71867,$85.00 ,"Fitbit Charge Wireless Activity Wristband, Black, SZ: Large (New in Box)",fitbit charge,14,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
711159296,3,0.894,http://thumbs3.ebaystatic.com/d/l225/m/mAJpX-T0Z0NGkXYdnjeW7Qg.jpg,http://www.ebay.com/itm/Fitbit-Charge-HR-Wireless-Activity-and-Sleep-Tracker-Wristband-Black-Large-r99-/181729169246?pt=LH_DefaultDomain_0&hash=item2a4fe70f5e,$129.99 ,"Fitbit Charge HR Wireless Activity and Sleep Tracker Wristband Black, Large--r99",fitbit charge,15,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=fitbit%20charge,
